moviechrono_id;"movie,""chapter"",""character"",""dialog"""
216;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""What a charismatic quartet. Hello!"""
217;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""I'm Rita Skeeter, I write for the daily prophet. But of course you know that don't you. It's you we don't know, you're the news. What quirks lurk beneath those rosy cheeks? what mysteries do the muscles mask? does courage lie beneath those curls? In short, what makes a champion tick. Me, myself and I want to know. Not to mention my rabid readers. So, who's feeling up to sharing? Mmm? Shall we start with the youngest. Lovely."""
218;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""This is cosy."""
219;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""It's a broomcupboard."""
220;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""You should feel right at home then. Don't mind if I use the quill do you?"""
221;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""Oh, no."""
222;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""So Harry, here you sit, a mere boy of twelve.."""
223;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""I'm fourteen."""
224;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""...about to compete against three students. Not only vastly more emotionally mature than yourself but have mastered spells that you wouldn't attempt in your dizziest daydreams. Concerned?"""
225;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""I dunno I haven't really thought about it."""
226;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""Course you're not just any ordinary boy of twelve are you..."""
227;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""Fourteen."""
228;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""The story's legend. Do you think it was the trauma of your past that made you so keen to enter such a dangerous tournament."""
229;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""No I didn't enter."""
230;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Rita Skeeter"",""Course you didn't. Everyone loves a rebel Harry.  Scratch that last. Speaking of your parents, were they alive, how do you think they'd feel? proud? or concerned that your attitude shows at best a pathological need for attention, at worst a psychotic deathwish."""
231;"Harry Potter and the Gobelt of Fire,""Rita Skeeter"",""Harry Potter"",""Hey, my eyes aren't glistening with the ghosts of my past."""
232;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""Harry. I couldn't risk sending Edward. It was since the world cup and the ministry's been intercepting more and more owls and she's too easily recognised. We need to talk Harry. Face to face. Meet me in the Griffindore common room at one o clock this Saturday night and make sure you're alone. P.S...."""
233;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""The bird bites."""
234;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""Sirius?"""
235;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Rita Skeeter"",""Harry Potter aged 12, suspect entrant in the tri-wizard tournament. His eyes swimming with the ghosts of his..."""
236;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""Sirius?! How..."""
237;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""I don't have much time Harry so let me get straight to it. Did you or did you not put your name into the goblet of fire?"""
238;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""No!"""
239;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""Shh... I had to ask. Now, tell me about this dream of yours. You mentioned Wormtail and Voldemort, but who was the third man in the room?"""
240;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""I dunno."""
241;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""You didn't hear a name?"""
242;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""No. Umm.. Voldemort was giving him a job to do. Something important."""
243;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""What was that?"""
244;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""He wanted... me. I dunno why, but he was gonna use this man to get to me. I mean it was only a dream right?"""
245;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""Yes. It's just a dream. Look Harry, the deatheaters at the world cup, your name rising from that goblet these are not just coincidences. Hogwarts isn't safe any more."""
246;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""What are you saying?"""
247;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""I'm saying the devils are inside the walls. Igor Karkaroff, he was a deatheater. And no one, no one stops being a deatheater. Then there's Barty Crouch, heart of stone, sent his OWN son to Azkaban."""
248;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""Do you think one of them put my name in the goblet?"""
249;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""I haven't a clue who put your name in that goblet Harry but whoever did it is no friend to you. People die in this tournament."""
250;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""I'm not ready for this Sirius."""
251;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""You don't have a choice."""
252;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""Someone's coming!"""
253;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Sirius Black"",""Keep your friends close Harry."""
254;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Ron Weasley"",""Who you talking to?"""
255;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""Who says I was talking to anyone."""
256;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Ron Weasley"",""I heard voices."""
257;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Harry Potter"",""Maybe you're imagining things, wouldn't be the first time."""
258;"Harry Potter and the Gobelt of Fire,""Sirius Conversation"",""Ron Weasley"",""You're probably just practicing for your next interview I expect."""
259;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Neville Longbottom"",""Amazing. Amazing."""
260;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Neville! You're doing it again!"""
261;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Neville Longbottom"",""Oh, right sorry."""
262;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Magical water plants of the highland Lochs?"""
263;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Neville Longbottom"",""Moody gave it to me. That day we had tea."""
264;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Hermione Granger"",""We've already been through enough people why don't you just go and do it yourself? Ughh. What do you want me to say again?"""
265;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Hermione Granger"",""Ronald would like me to tell you that Seamus told him that Dean was told by Parvati that Hagrid was looking for you."""
266;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Is that right? Well.... what?"""
267;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Hermione Granger"",""Uhhh..."""
268;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Hermione Granger"",""Dean was told by Parvati that... Please don't ask me say it again. Hagrid's looking for you."""
269;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Well you can tell Ronald..."""
270;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Hermione Granger"",""I'm NOT an owl!"""
271;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Did you bring your father's cloak like I asked you?"""
272;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Yeah I brought the cloak. Hagrid where are we going?"""
273;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""You'll see soon enough. Pay attention this is important."""
274;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""What's with the flower? Hagrid have you combed your hair?"""
275;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""As a matter of fact I have. You might like to try the same thing now and again."""
276;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Olympe Maxime"",""Hagrid?"""
277;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Oh, the cloak. Put the cloak on."""
278;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Bonsoir Olympe."""
279;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Olympe Maxime"",""Oh Hagrid. I thought you weren't coming, I thought perhaps... you had... forgotten me."""
280;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Couldn't forget you Olympe."""
281;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Olympe Maxime"",""What is it you want to show me? When we spoke earlier you sounded so exhilirated."""
282;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""You'll be glad you came. Trust me."""
283;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Olympe Maxime"",""Ahh, c'est magnifique!"""
284;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Olympe Maxime"",""Can we get closer?"""
285;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Dragons? That's the first task? You're joking."""
286;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Come on Harry. They're seriously misunderstood creatures."""
287;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Although, I have to admit that horntail is a right nasty piece of work. Poor Ron nearly fainted just seeing him you know."""
288;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""Ron was here?"""
289;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Rubeus Hagrid"",""Oh sure. His brother Charlie helped bring him over from Romania. Didn't Ron tell you that?"""
290;"Harry Potter and the Gobelt of Fire,""The Hungarian Horntail"",""Harry Potter"",""No he didn't. He didn't tell me a thing."""
291;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Student"",""Cedric rules!"""
292;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Thanks."""
293;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Student"",""Like the badge?"""
294;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Excuse me.."""
295;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Can I have a word?"""
296;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Cedric Diggory"",""Alright."""
297;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Dragons. That's the first task. They've got one for each of us."""
298;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Cedric Diggory"",""Are you serious? And Fleur and Krum, do they...?"""
299;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Yes."""
300;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Cedric Diggory"",""Right. Hey listen, about the badges. I've asked them not to wear them."""
301;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Don't worry about it."""
302;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""You're a right foul git you know that?"""
303;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Ron Weasley"",""You think so?"""
304;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""I know so."""
305;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Ron Weasley"",""Anything else?"""
306;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Yeah. Stay away from me."""
307;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Ron Weasley"",""Fine."""
308;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Draco Malfoy"",""Why so tense Potter? My father and I have a bet you see. I don't think you're gonna last ten minutes in this tournament. He disagrees. He thinks you won't last"""
309;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""I don't give a damn what you or your father thinks Malfoy. He's vile and cruel, and you're just pathetic."""
310;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""I'll teach you to cast when someone's back is turned."""
311;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Minerva McGonagall"",""Professor Moody what are you doing?"""
312;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""Teaching."""
313;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Minerva McGonagall"",""Is that a student?"""
314;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""Technically it's a ferret."""
315;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Draco Malfoy"",""My father will hear about this!"""
316;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""Is that a threat!"""
317;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""I could tell you stories about your father that would curl even your greasy hair boy! It doesn't end here!"""
318;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Minerva McGonagall"",""We never use transfigration as a punishment, surely Dumbledore told you that."""
319;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""He might've mentioned it."""
320;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Minerva McGonagall"",""Well you will do well to remember it."""
321;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""come with me."""
322;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""That's a foal glass. Lets me keep an eye on my enemies. If I can see the whites of their eyes they're standing right behind me."""
323;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""Wouldn't even bother telling you what's in ther. You wouldn't believe it if I did. Now... what are you going to do about your dragon?"""
324;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Oh... um... You know I just thought I'd..."""
325;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""Sit. Listen to me Potter. Your pal Diggory, by your age he could take a whistle into a watch and have it sing you the time. Miss Delacour, she's as much a fairy princess as I am. As for Krum, his head may be filled with sawdust but Karkaroff's is NOT. They'll have a strategy, and you can bet that it'll play to Krum's strengths. Hmm? Come on Potter. What are your strengths?"""
326;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""Um... I dunno.. I can fly. I mean I'm a fair flyer."""
327;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""Better than fair the way I heard it."""
328;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Harry Potter"",""But I'm not allowed a broom."""
329;"Harry Potter and the Gobelt of Fire,""Transforming Malfoy"",""Alastor Moody"",""You're allowed a wand."""
330;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""Pssst! Harry? Is that you?"""
331;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Yeah."""
332;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""How are you feeling? OK? The key is to concentrate. After that you just have to..."""
333;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Battle a dragon."""
334;"Harry Potter and the Gobelt of Fire,""The First Task"",""Rita Skeeter"",""Young love! Ohh how.. stirring. If everything goes unfortunately today you might make the front page."""
335;"Harry Potter and the Gobelt of Fire,""The First Task"",""Viktor Krum"",""You have no business here. This tent is for champions and friends."""
336;"Harry Potter and the Gobelt of Fire,""The First Task"",""Rita Skeeter"",""No matter. We've got what we wanted."""
337;"Harry Potter and the Gobelt of Fire,""The First Task"",""Albus Dumbledore"",""Good day champions. Gather round please. Now you've waited, you've wondered and at last the moment has arrived. The moment only four of you can fully appreciate."""
338;"Harry Potter and the Gobelt of Fire,""The First Task"",""Albus Dumbledore"",""What are you doing here Miss Granger?"""
339;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""Oh um.. Sorry I'll just go."""
340;"Harry Potter and the Gobelt of Fire,""The First Task"",""Albus Dumbledore"",""Barty. The bag."""
341;"Harry Potter and the Gobelt of Fire,""The First Task"",""Bartemius Crouch"",""Champions, in a circle around me. Miss Delacour over here, Mr Krum, and Potter over here. Right. Miss Delacour, if you will..."""
342;"Harry Potter and the Gobelt of Fire,""The First Task"",""Bartemius Crouch"",""The welsh green. Mr Krum..."""
343;"Harry Potter and the Gobelt of Fire,""The First Task"",""Bartemius Crouch"",""The chinese fireball. Oooooh."""
344;"Harry Potter and the Gobelt of Fire,""The First Task"",""Bartemius Crouch"",""The swedish short-snout. Which leaves..."""
345;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""The horntail..."""
346;"Harry Potter and the Gobelt of Fire,""The First Task"",""Bartemius Crouch"",""What's that boy?"""
347;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Nothing."""
348;"Harry Potter and the Gobelt of Fire,""The First Task"",""Bartemius Crouch"",""The hungarian horntail. These represent very real dragons, each of which has been given a golden egg to protect. Your objective is simple, collect the egg. This you must do, for each egg contains a clue without which you cannot hope to proceed to the next task. Any questions?"""
349;"Harry Potter and the Gobelt of Fire,""The First Task"",""Albus Dumbledore"",""Very well. Good luck champions. Mr Diggory the sound of the cannon..."""
350;"Harry Potter and the Gobelt of Fire,""The First Task"",""Albus Dumbledore"",""Three of our champions have now faced their dragons and so each one of them will proceed to the next task. And now our fourth and final contestant."""
351;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""Your wand harry! Your wand!"""
352;"Harry Potter and the Gobelt of Fire,""The First Task"",""George Weasley"",""We knew you wouldn't die Harry."""
353;"Harry Potter and the Gobelt of Fire,""The First Task"",""Fred Weasley"",""Lose a leg."""
354;"Harry Potter and the Gobelt of Fire,""The First Task"",""George Weasley"",""Or an arm."""
355;"Harry Potter and the Gobelt of Fire,""The First Task"",""Fred Weasley"",""Pack it in altogether."""
356;"Harry Potter and the Gobelt of Fire,""The First Task"",""Seamus Finnigan"",""Go on Harry, what's the clue?"""
357;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Who wants me to open it? You want me to open it?"""
358;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""What the bloody hell was that?"""
359;"Harry Potter and the Gobelt of Fire,""The First Task"",""Fred Weasley"",""Alright everyone, go back to your knitting. This is gonna be uncomfortable enough without all you nosey sods listening in."""
360;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""I reckon you'd have to be barking mad to put your own name in the goblet of fire."""
361;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Caught on have you. Took you long enough."""
362;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Wasn't just me who thought you'd done it. Everyone was saying it behind your back."""
363;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Brilliant. That makes me feel loads better."""
364;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""At least I warned you about the dragons."""
365;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Hagrid warned me about the dragons."""
366;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Oh no no, I did. Don't you remember? I told Hermione to tell you that Seamus told me that Parvati told Dean that Hagrid was looking for you. Seamus never actually told me anything, so it was really me all along. I thought you'd be alright, you know, after you figured that out."""
367;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Who could possibly figure that out? That's completely mental."""
368;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Yeah it is isn't it. Suppose I was a bit distraught."""
369;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""Boys."""
370;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""Look at this! I can't believe it she's done it again. Miss Granger a plain but ambitious girl seems to be developing a taste for famous wizards. Her latest prey sources report is none other than the Bulgarian bon-bon Viktor Krum. No word yet on how Harry Potter's taking this latest emotional blow."""
371;"Harry Potter and the Gobelt of Fire,""The First Task"",""Nigel Wolpert"",""Parcel for you Mr Weasley."""
372;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Thank you Nigel."""
373;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Not now Nigel. Later. Go on."""
374;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""I told him I'd get him Harry's autograph. Oh look mum's sent me something. Mum sent me a dress??"""
375;"Harry Potter and the Gobelt of Fire,""The First Task"",""Harry Potter"",""Well it does match your eyes. Is there a bonnet?"""
376;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Ginny these must be for you."""
377;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ginny Weasley"",""I'm not wearing that it's ghastly."""
378;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""What are you on about?"""
379;"Harry Potter and the Gobelt of Fire,""The First Task"",""Hermione Granger"",""They're not for Ginny they're for you! Dress robes."""
380;"Harry Potter and the Gobelt of Fire,""The First Task"",""Ron Weasley"",""Dress robes? for what?"""
381;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""The yule ball has been a tradition of the tri-wizard tournament since its inception. On Christmas eve night we and our guests gather in the great hall for well mannered frivolity. As representitives of the host school I expect each and every one of you to put your best foot forward, and I mean this literally because the yule ball is first and foremost... a dance."""
382;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Silence. The house of Godrick Griffindore has commanded the respect of the wizard world for nearly ten centuries. I will not have you in the course of a single evening besmirching that name by behaving like a babbling, bumbling band of baboons."""
383;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Fred Weasley"",""Try saying that five times faster."""
384;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Now to dance is to let the body breathe, inside every girl a secret swan slumbers longing to burst forth and take flight."""
385;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Ron Weasley"",""Something's about to burst out of Hilary but I don't think it's a swan."""
386;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Inside every boy a lordly lion prepared to prance. Mr Weasly, will you join me."""
387;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Now, place your right hand on my waist."""
388;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Ron Weasley"",""Where?"""
389;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""My waist."""
390;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Now bend your arm. Mr Filch..."""
391;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""One two three, one two three, one two three."""
392;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Harry Potter"",""Oi! Never gonna let him forget this are you?"""
393;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Fred Weasley"",""Never."""
394;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""George Weasley"",""Never."""
395;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Everybody come together."""
396;"Harry Potter and the Gobelt of Fire,""Best Foot Forward"",""Minerva McGonagall"",""Boys, on your feet."""
397;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Why do they always have to travel in packs? How are you supposed to get one alone to ask them..."""
398;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Blimey Harry, you slayed dragons. If you can't get a date who can?"""
399;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""I think I'd take the dragon right now."""
400;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Rubeus Hagrid"",""I take after my mum. Though I didn't know her very well, she left when I was about three. No, not the maternal sort her, broke my dad's heart though. You know he was a tiny little fellow my dad, I could pick him up with one hand by the age of six and put him up in the dresser."""
401;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Rubeus Hagrid"",""And then he died when I was still in school. So I had to make me own way as it were. But enough of me, what about you!"""
402;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""This is mad. At this rate we'll be the only ones in our year without dates."""
403;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Well, us and Neville!"""
404;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""But then again he can take himself."""
405;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Hermione Granger"",""It might interest you to know that Neville's already got someone."""
406;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Now I'm really depressed."""
407;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Well Hermione, you're a girl."""
408;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Hermione Granger"",""Oh well spotted."""
409;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Come on. It's one thing for a bloke to show up alone. For a girl it's just sad."""
410;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Hermione Granger"",""I won't be going alone because believe it or not someone's asked me. And I said yes."""
411;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Bloody hell."""
412;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Ron Weasley"",""Look. We've just got to grit our teeth and do it. Tonight when we get back to the common room, we'll both have partners. Agreed?"""
413;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Agreed."""
414;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Cho Chang"",""Harry!"""
415;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Cho!"""
416;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Cho Chang"",""Watch yourself on the stairs, it's a bit icey at the top."""
417;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Ok thanks. Cho?"""
418;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Cho Chang"",""Yes?"""
419;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Um.  I just wondered if maybe you wanted to go to the ball with me?"""
420;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Cho Chang"",""Sorry? I didn't catch that."""
421;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Um. I was just wondering if maybe you wanted to go to the ball with me."""
422;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Cho Chang"",""Oh. Um. Harry I'm sorry but someone's already asked me. And well I've said I'll go with him."""
423;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Harry Potter"",""Ok. Great. Fine. No problem. Good."""
424;"Harry Potter and the Gobelt of Fire,""An Unexpected Challenge"",""Cho Chang"",""Harry I really am sorry."""
