moviechrono_id;"movie,""chapter"",""character"",""dialog"""
389;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Ron Weasley"",""Piece of advice.  Let's not rehash old times.  Got it... mate?"""
390;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Harry Potter"",""When you turned this place over -- don't deny it! -- you found a locket, am I right?"""
391;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Mundungus Fletcher"",""Why?  Was it valuable?"""
392;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Hermione Granger"",""You've still got it."""
393;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Ron Weasley"",""No.  He's worried he should have got more money for it."""
394;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Mundungus Fletcher"",""Wouldn't be difficult, would it? Bleedin' gave it away, din' I? There I was, pitching me wares in Diagon Alley when some ministry hag comes up and asks to see my license.  Says she's of a mind to lock me up and would've, too, she hadn' taken a fancy to that locket."""
395;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Harry Potter"",""Who was she?  This witch?"""
396;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Mundungus Fletcher"",""Well, she's right there, in't she? Bleedin' bow an' all."""
397;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Right. So let's do it.  Who gets who?"""
398;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Well, unless one of you fancies wearing a skirt..."""
399;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Remember what we said.  Keep your eyes down.  Don't speak to anyone unless absolutely necessary.  Act as normal as possible.  Just do what you see everyone else doing. We do that -- and with a bit of luck -- we get ourselves inside. And then..."""
400;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""It gets really tricky."""
401;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Correct."""
402;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""This is completely mental."""
403;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Completely, utterly, without question."""
404;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""The world's mental.  Come on, drink up.  We've got a Horcrux to find."""
405;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""In case you're interested, I'm Reg Cattermole, Magical Maintenance Department."""
406;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Mafalda Hopkirk, assistant in the Improper Use of Magic Office."""
407;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""I'm nobody."""
408;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""You're somebody.  Be careful."""
409;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wizard"",""Morning, Reg!  Good luck today."""
410;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Oh... yeah.  Thanks."""
411;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""What do you reckon he meant by 'Good luck.'?"""
412;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Apparently so."""
413;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""That's bloody disgusting."""
414;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Are those...?"""
415;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Muggles.  In their rightful place."""
416;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wizard"",""Move it, will you -- oh, Runcorn! Forgive me..."""
417;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""You appear to be quite popular."""
418;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""I gotta tell you, I'm starting to freak out a bit."""
419;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""The Ministry must be hiring young these days."""
420;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""They're not Ministry.  They're Snatchers.  They hunt Muggle-borns and blood-traitors for a price."""
421;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""How long did you say this batch of Polyjuice Potion would last, Hermione?"""
422;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""I didn't."""
423;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Corban Yaxley"",""Cattlemole!"""
424;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Corban Yaxley"",""It's still raining in my office. Two days now."""
425;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Really?  Have you tried an umbrella?"""
426;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Corban Yaxley"",""You do realize I'm on my way downstairs, don't you, Cattermole?"""
427;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Downstairs...?"""
428;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Corban Yaxley"",""To interrogate your wife!  If my wife's blood status were in doubt and the Head of the Department of Magical Law Enforcement needed a job doing, I think I'd make it a priority.  You've got one hour."""
429;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Oh my god.  What am I going to do? My wife's all alone downstairs?"""
430;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Ron.  You don't have a wife."""
431;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Look, we'll go with you --"""
432;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?"""
433;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Try Finite Incantatem.  Of course if something's gone wrong with an Atmospheric Charm --"""
434;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Woman"",""Level Two.  Department of Magical Law Enforcement, including Wizengamot Administration Services, Auror Headquarters and Improper Use of Magic Department."""
435;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""This is you."""
436;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Finite Incantatem, okay.  And if that doesn't work...?"""
437;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""I don't like him being on his own down there."""
438;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Ron's been coming here since he was two years old.  It's us you should be worrying about."""
439;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""You really have horrible teeth, you know that."""
440;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""I say if we don't locate Umbridge within the hour, we go find Ron and come back another day.  Deal?"""
441;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down."""
442;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Percy Weasley"",""Oh, yes... of course."""
443;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Witch"",""Reckon the old hag will be interrogating Mudbloods all day?"""
444;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Pius Thicknesse"",""Sh...careful."""
445;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""Runcorn."""
446;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Accio locket."""
447;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wizard"",""All right, all right.  Let's calm down, shall we?"""
448;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wizard"",""It probably just snuck up here from Experimental Charms.  I think none of us will soon forget last month's Poisonous Duck..."""
449;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wizard"",""R-Runcorn."""
450;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""M-morning."""
451;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Ron, it's me."""
452;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Harry!  Blimey, I forgot what you looked like.  Where's Hermione?"""
453;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""She went down to the courtrooms with Umbridge --"""
454;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Arthur Weasley"",""I understand, Wakinda, but I can't be a party to that."""
455;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Arthur Weasley"",""Hello, Reg.  Isn't Mary in for questioning today?  Try to have faith.  If there's anything Molly and I can do for you --"""
456;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wakanda"",""Let me guess.  It's raining in Yaxley's office again?"""
457;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Arthur Weasley"",""Tell him to try an umbrella."""
458;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Arthur!  You know you're being tracked, don't you?"""
459;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Arthur Weasley"",""Is that a threat, Runcorn?"""
460;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""No, Arthur.  It's a fact.  They're watching you."""
461;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""I'll tell you later.  Let's find Hermione."""
462;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Bloody cold down here."""
463;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Man"",""I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years..."""
464;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""What is it?"""
465;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""It's here..."""
466;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Mary Cattermole"",""Reg..."""
467;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""Mary Elizabeth Cattermole?"""
468;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Mary Cattermole"",""Yes."""
469;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""Mother to Maisie, Ellie and Alfred?  Wife to Reginald?"""
470;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Mary Cattermole"",""Yes."""
471;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole.  Is this that wand?"""
472;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""Would you please tell the court from which witch or wizard you took this wand."""
473;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Mary Cattermole"",""But I didn't take it.  I got it in Diagon Alley, at Ollivander's, when I was eleven.  It chose me."""
474;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""No, no, I don't think so, Mrs. Cattermole.  Wands only choose witches.  And you are not a witch."""
475;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Mary Cattermole"",""But I am!  Tell them, Reg!  Tell them what I am!"""
476;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Dolores Umbridge"",""What the devil are you doing, Albert?"""
477;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""You're lying.  And one mustn't tell lies, Dolores... Stupefy!"""
478;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Harry Potter"",""Expecto PATRONUM!"""
479;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Relashio!"""
480;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Mary Cattermole"",""You?  It's you! Reg, it's Harry Potter!"""
481;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""'Tis, isn't it?  This'll be one to tell the kids."""
482;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Wizard"",""Harry Potter...?"""
483;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Hermione Granger"",""Harry... they've seen you.  We've got to get out of here."""
484;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Mary.  Go home.  Get the kids. I'll... I'll meet you there.  We have to get out the country, understand?"""
485;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Mary!  Do as I say!"""
486;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""I'm sorry.  It's just --"""
487;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Long story.  Nice meeting you."""
488;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Ron Weasley"",""Piss off."""
489;"Harry Potter and the Deathly Hallows Part 1,""Ministry Interior"",""Corban Yaxley"",""Seal the exits!  Now!"""
490;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Harry, quickly, in my bag, there's a small bottle labeled 'Essence of Dittany.'"""
491;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Quickly!"""
492;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Accio Dittany."""
493;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Unstopper it."""
494;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Hermione.  His arm --"""
495;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Just do it!"""
496;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""What happened?  I thought we were going back to Grimmauld Place."""
497;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""We were.  We were there.  But Yaxley had hold of me.  I knew we couldn't stay once he'd seen, so when he let go I brought us here. Ron got Splinched.  I'm... sorry."""
498;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Don't be stupid."""
499;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""It's all I feel safe doing."""
500;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Salvio Hexia... Protego Totalum..."""
501;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""What're you doing?"""
502;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Protective enchantments.  I don't fancy another visit like we had on Shaftesbury Avenue, do you? Especially with Ron like this. You can get going on the tent..."""
503;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Tent?  Where am I supposed to find --"""
504;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Repello Muggletum... Muffliato..."""
505;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""How're the mushrooms?  Seem to be the only edible things growing round here."""
506;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""They're great."""
507;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Make sure to leave some for Ron."""
508;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""No problem."""
509;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""How bad is he?"""
510;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""He'll be alright in a few days. Hopefully.  If we could take him to Hogwarts, to Madam Pomfrey --"""
511;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""So where do we go next?"""
512;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Dumbledore had a theory.  He felt that the Horcruxes would not be made out of random objects.  And he felt they wouldn't be hidden randomly either.  We know of three so far.  The ring, which according to Dumbledore belonged to Tom Riddle's grandfather.  The diary, which belonged to Tom himself. And this, which -- again, according to Dumbledore -- belonged to his mother."""
513;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""It scares me a bit, that, thinking it's a piece of Vol--"""
514;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""No, don't!  Don't say it!"""
515;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""It's taboo -- You-Know-Who's name. That's how they track people now. It's how they found us in the cafe that night."""
516;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""How d'you know?"""
517;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""I overheard a bloke from the Enforcement office talking about it at the Ministry.  Blimey, what's that smell?"""
518;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Dinner?"""
519;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""Not bloody likely.  Smells like something Ginny would cook."""
520;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Tea?"""
521;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""Is that it?"""
522;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --"""
523;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""... alive."""
524;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""I hate it.  It's like he's here with us."""
525;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""That's why we're going to kill it."""
526;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Dissendium!"""
527;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Incendio!"""
528;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Expulso!"""
529;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Confringo!"""
530;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""It's angry."""
531;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""What're you doing?"""
532;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""We have to keep it safe until we can figure out how to destroy it."""
533;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""I can put it in my bag --"""
534;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""No."""
535;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Ron Weasley"",""Seems strange, mate.  Dumbledore sends you off to find a load of Horcruxes, but doesn't bother to tell you how to destroy them. Doesn't that bother you?"""
536;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Voldemort"",""You wouldn't be lying to me, would you, Gregorovitch?  Because, I must tell you... that will only make it worse for you..."""
537;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Voldemort"",""Who was he?  The thief?"""
538;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Mykew Gregorovitch"",""Just a boy!  Not of the village. It was he who took it.  I never saw it again.  I swear on my life."""
539;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Voldemort"",""I believe you..."""
540;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""I thought it had stopped."""
541;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""You can't let him in, Harry. Dumbledore himself said it.  You have to close your mind.  It's too dangerous --"""
542;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""It's not a candle I can blow out, Hermione.  It always burns, even if it's just a flicker.  Can you understand that?"""
543;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Tell me. What you saw."""
544;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""He's found him.  Vol--"""
545;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""You-Know-Who.  He's found Gregorovitch --"""
546;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""The wandmaker?"""
547;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Yes.  How'd you know?"""
548;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Viktor got his wand from Gregorovitch.  Most Durmstrang students did at one time.  What's he got to do with You-Know-Who?"""
549;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""You-Know-Who wants something Gregorovitch once had -- dunno what.  But he's desperate to have it.  It's as if his life depends on it."""
550;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Don't -- It... comforts him."""
551;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Well it sets my teeth on edge. What's he expecting to hear?  Good news?"""
552;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""I think he just hopes he doesn't hear bad news.  It gets him through the day."""
553;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""And what gets you through the day?"""
554;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""We've all made sacrifices, Harry."""
555;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""How long before he can travel?"""
556;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""I don't know.  It takes time.  I'm doing all I can."""
557;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""You're not doing enough."""
558;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Take it off."""
559;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Take it off.  Now."""
560;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""Better?"""
561;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Harry Potter"",""Loads."""
562;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""It's cold.  Even though it's been lying against your skin for days."""
563;"Harry Potter and the Deathly Hallows Part 1,""Forest Fugitives"",""Hermione Granger"",""We'll take turns.  Okay?"""
564;"Harry Potter and the Deathly Hallows Part 1,""Getting Too Close"",""Scabior"",""What's that?  That... smell?"""
565;"Harry Potter and the Deathly Hallows Part 1,""Getting Too Close"",""Harry Potter"",""Snatchers."""
566;"Harry Potter and the Deathly Hallows Part 1,""Getting Too Close"",""Harry Potter"",""Good to know your enchantments work."""
567;"Harry Potter and the Deathly Hallows Part 1,""Getting Too Close"",""Hermione Granger"",""He could smell it.  My perfume."""
568;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""We have to leave.  We're not safe here."""
569;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""I told you.  Ron's not strong enough to Apparate."""
570;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""Then we'll go by foot."""
571;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""I'm hungry."""
572;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""We're all hungry."""
573;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""Leave it."""
574;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""Mum can make food appear out of thin air."""
575;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""No one can conjure food out of thin air.  Food is the first of the five Principal Exceptions to Gamp's Law.  The other four are --"""
576;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""Oh, speak English, can't you?"""
577;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""I said leave it."""
578;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""It'll be dark soon.  We need to find a place to sleep."""
579;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""Good plan."""
580;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""Yeah.  Brilliant.  Only, correct me if I'm wrong... wasn't that yesterday's plan?  And the day before that?  And the day before that?  Walk.  Sleep.  Walk. Sleep."""
581;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""My turn."""
582;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""He doesn't know what he's doing, does he?"""
583;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""None of us do."""
584;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Ron Weasley"",""Wizards were here."""
585;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""I don't like this place."""
586;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""I want to go."""
587;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""I'll tell you in a minute."""
588;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""Maybe you could tell me now."""
589;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""Alright.  The Sword of Gryffindor? It's Goblin made."""
590;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""Brilliant."""
591;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""You don't understand.  Dirt and rust have no effect on the blade. It only takes in that which makes it stronger."""
592;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""O-kay."""
593;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""Harry.  You already destroyed one Horcrux, right?  Tom Riddle's diary -- in the Chamber of Secrets."""
594;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""With a basilisk fang.  If you tell me you've got one of those in that bloody beaded bag of yours --"""
595;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""Don't you see!  In the Chamber of Secrets, you stabbed the basilisk with the Sword of Gryffindor."""
596;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Hermione Granger"",""Its blade is impregnated with basilisk venom."""
597;"Harry Potter and the Deathly Hallows Part 1,""Broken Ranks"",""Harry Potter"",""It only takes in that which makes it stronger..."""
