chrono_id;movie;chapter;character;dialog
2461;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Cornelius Fudge;Well, I think we should get down to our business, shall we? Very well. It is the decision of the Committee for the Disposal of Dangerous Creatures that the hippogriff known as Buckbeak, hereinafter called the condemned, shall be executed this day at sundown.
2462;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Rubeus Hagrid;Dear, dear...
2463;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Albus Dumbledore;Now, now, Hagrid. Now, come on. All right. It'll be all right.
2464;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Cornelius Fudge;The execution shall dispatch...
2465;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Harry Potter;What?
2466;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Hermione Granger;I thought I just saw... Never mind.
2467;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Ron Weasley;Let's go!
2468;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Rubeus Hagrid;Buckbeak didn't mean no harm.
2469;Harry Potter and the Prisoner of Azkaban;Witnesses to an Execution;Ron Weasley;Oh, no.
2470;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Ron Weasley;He bit me! Scabbers!
2471;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Ron. Ron! Ron!
2472;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Ron Weasley;Scabbers, come back!
2473;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Harry Potter;Wait!
2474;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Ron Weasley;Scabbers, you bit me!
2475;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Harry, you do realize what tree this is?
2476;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Harry Potter;That's not good. Ron, run!
2477;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Ron Weasley;Harry, Hermione, run! It's the Grim! Harry!
2478;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Ron! Ron, wait! Harry!
2479;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Ron Weasley;Help!
2480;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Harry Potter;Ron! Ron! Ron! Ron! Come on! Move!
2481;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Duck!
2482;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Harry!
2483;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Oh, I'm sorry.
2484;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Harry Potter;Don't worry.
2485;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;Where do you suppose this goes?
2486;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Harry Potter;I have a hunch. I just hope I'm wrong.
2487;Harry Potter and the Prisoner of Azkaban;The Womping Willow;Hermione Granger;We're in the Shrieking Shack, aren't we?
2488;Harry Potter and the Prisoner of Azkaban;Sirius Black;Harry Potter;Come on. Ron.
2489;Harry Potter and the Prisoner of Azkaban;Sirius Black;Hermione Granger;Ron. You're okay. The dog. Where is it?
2490;Harry Potter and the Prisoner of Azkaban;Sirius Black;Ron Weasley;Harry it's a trap. He's the dog. He's an Animagus.
2491;Harry Potter and the Prisoner of Azkaban;Sirius Black;Hermione Granger;If you want to kill Harry, you'll have to kill us too!
2492;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;No. Only one will die tonight.
2493;Harry Potter and the Prisoner of Azkaban;Sirius Black;Harry Potter;Then it'll be you!
2494;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;Are you going to kill me, Harry?
2495;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;Expelliarmus! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within.
2496;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;Well, you'd know all about the madness within, wouldn't you Remus? I found him.
2497;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;I know.
2498;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;It's him.
2499;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;I understand.
2500;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;Let's kill him!
2501;Harry Potter and the Prisoner of Azkaban;Sirius Black;Hermione Granger;No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes.
2502;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;How long have you known?
2503;Harry Potter and the Prisoner of Azkaban;Sirius Black;Hermione Granger;Since Professor Snape set the essay.
2504;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met.
2505;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;Enough talk, Remus! Come on, let's kill him!
2506;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;Wait!
2507;Harry Potter and the Prisoner of Azkaban;Sirius Black;Sirius Black;I did my waiting! Twelve years of it! In Azkaban!
2508;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;Very well. Kill him. But wait one more minute. Harry has the right to know why.
2509;Harry Potter and the Prisoner of Azkaban;Sirius Black;Harry Potter;I know why. You betrayed my parents. You're the reason they're dead!
2510;Harry Potter and the Prisoner of Azkaban;Sirius Black;Remus Lupin;No, Harry it wasn't him. Somebody did betray your parents... but it was somebody who, until quite recently, I believed to be dead!
2511;Harry Potter and the Prisoner of Azkaban;Sirius Black;Harry Potter;Who was it, then?
2512;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Peter Pettigrew! And he's in this room! Right now! Come out, come out, Peter! Come out, come out and play!
2513;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Severus Snape;Expelliarmus! Vengeance is sweet. How I hoped I'd be the one to catch you.
2514;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Severus...
2515;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Severus Snape;I told Dumbledore you were helping an old friend into the castle, and now here's the proof.
2516;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to.
2517;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Severus Snape;Give me a reason. I beg you!
2518;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;Severus don't be a fool.
2519;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;He can't help it. It's habit.
2520;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;Sirius be quiet.
2521;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Be quiet yourself Remus!
2522;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Severus Snape;Oh listen to you two, quarreling like an old married couple.
2523;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Why don't you run along and play with your chemistry set!
2524;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Severus Snape;I could do it, you know. But why deny the dementors? They're so longing to see you. Do I detect a flicker of fear? Oh, yes. A Dementor's Kiss. One can only imagine what that must be like. It's said to be nearly unbearable to witness, but I'll do my best.
2525;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;Severus, please.
2526;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Severus Snape;After you.
2527;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;Expelliarmus!
2528;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Ron Weasley;Harry! What did you just do?
2529;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Hermione Granger;You attacked a teacher!
2530;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;Tell me about Peter.
2531;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;He was at school with us. We thought he was our friend!
2532;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;No. Pettigrew's dead. You killed him!
2533;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!
2534;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;The map was lying, then.
2535;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;The map never lies! Pettigrew's alive! And he's right there!
2536;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Ron Weasley;Me?! He's mental!
2537;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Not you! Your rat!
2538;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Ron Weasley;Scabbers has been in my family for...
2539;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?
2540;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Ron Weasley;So what?
2541;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;All they could find of Pettigrew was his...
2542;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!
2543;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;Show me. Give it to him, Ron.
2544;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Ron Weasley;What are you trying to do to him? Scabbers! Leave him alone! Get off him! What are you doing?
2545;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Peter Pettigrew;Remus? Sirius. My old friends! Harry! Look at you! You look so much like your father! Like James! We were the best of friends...
2546;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;How dare you speak to Harry! How dare you talk about James in front of him!
2547;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;You sold James and Lily to Voldemort, didn't you?
2548;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Peter Pettigrew;I didn't mean to! The Dark Lord. You have no idea the weapons he possesses! Ask yourself, Sirius! What would you have done? What would you have done?
2549;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Sirius Black;I would have died! I would have died, rather than betray my friends!
2550;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Peter Pettigrew;Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!
2551;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!
2552;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;No!
2553;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Remus Lupin;Harry, this man...
2554;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;I know what he is. But we'll take him to the castle.
2555;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Peter Pettigrew;Bless you, boy! Bless you!
2556;Harry Potter and the Prisoner of Azkaban;Peter Pettigrew;Harry Potter;Get off! I said we'd take you to the castle. After that, the dementors can have you.
2557;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;Sorry about the bite. I reckon that twinges a bit.
2558;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;A bit? A bit? You almost tore my leg off!
2559;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;I was going for the rat. Normally, I have a very sweet disposition as a dog. In fact, more than once, James suggested that I make the change permanent. The tail I could live with. But the fleas, they're murder.
2560;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;Okay.
2561;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;You better go.
2562;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;No. Don't worry, okay? It's fine. I'll stay.
2563;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;You go, I'll stay.
2564;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;You okay?
2565;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;I'm fine. Go.
2566;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;That looks really painful.
2567;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;So painful. They might chop it.
2568;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;I'm sure Madam Pomfrey will fix it in a heartbeat.
2569;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;It's too late. It's ruined. It'll have to be chopped off.
2570;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;It's beautiful, isn't it? I'll never forget the first time I walked through those doors. It'll be nice to do it again as a free man. That was a noble thing you did back there. He doesn't deserve it.
2571;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;Well I just didn't think my dad would have wanted his two best friends... to become killers. Besides, dead, the truth dies with him. Alive, you're free.
2572;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Peter Pettigrew;Turn me into a maggot! Turn me into a flobberworm! Anything but the dementors! Ron! Haven't I been a good friend? A good pet? You won't let them give me to the dementors, will you? I was your rat! Sweet girl! Clever girl! Surely you won't let them...
2573;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Remus Lupin;Get away from her!
2574;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;I don't know if you know, Harry... but when you were born, James and Lily made me your godfather.
2575;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;I know.
2576;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;I can understand if you choose to stay with your aunt and uncle... but if you ever wanted a different home...
2577;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;What? Come and live with you?
2578;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;It's just a thought. I can understand if you don't want to.
2579;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;Harry!
2580;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;Remus, my old friend! Have you taken your potion tonight? You know the man you truly are, Remus! This heart is where you truly live! This heart here! This flesh is only flesh!
2581;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;Expelliarmus!
2582;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;Harry!
2583;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Sirius Black;Remus! Remus! Run! Run!
2584;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;Come on.
2585;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;Wait! Wait!
2586;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;Hermione! Bad idea. Bad idea.
2587;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Hermione Granger;Professor? Professor Lupin?
2588;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Ron Weasley;Nice doggy. Nice doggy!
2589;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Severus Snape;There you are, Potter!
2590;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Harry Potter;Sirius!
2591;Harry Potter and the Prisoner of Azkaban;Friends Become Foes;Severus Snape;Come back here, Potter!
2592;Harry Potter and the Prisoner of Azkaban;The Dementor's Kiss;Harry Potter;Sirius! No. Sirius! Expecto Patronum!
2593;Harry Potter and the Prisoner of Azkaban;The Dementor's Kiss;Hermione Granger;Harry?
2594;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Harry Potter;I saw my dad.
2595;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Hermione Granger;What?
2596;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Harry Potter;He sent the dementors away. I saw him across the lake.
2597;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Hermione Granger;Listen Harry, they've captured Sirius. Any minute the dementors are going to perform the Kiss.
2598;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Harry Potter;You mean they're gonna kill him?
2599;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Hermione Granger;No. It's worse. Much worse. They're going to suck out his soul. Headmaster, you've got to stop them. They've got the wrong man.
2600;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Harry Potter;It's true. Sirius is innocent.
2601;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Ron Weasley;It's Scabbers who did it.
2602;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Albus Dumbledore;Scabbers?
2603;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Ron Weasley;He's my rat, sir. He's not really a rat. He was a rat. He was my brother Percy's rat. But then they gave him an owl...
2604;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Hermione Granger;The point is, we know the truth. Please believe us.
2605;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Albus Dumbledore;I do, Miss Granger. But the word of three 13-year-old wizards will convince few others. A child's voice, however honest and true... is meaningless to those who have forgotten how to listen. Mysterious thing, time. Powerful... and when meddled with, dangerous. Sirius Black is in the topmost cell of the Dark Tower. You know the laws, Miss Granger. You must not be seen. And you would do well, I feel, to return before this last chime. If not, the consequences are too ghastly to discuss. If you succeed tonight... more than one innocent life may be spared. Three turns should do it, I think. Oh, and by the way. When in doubt, I find retracing my steps to be a wise place to begin. Good luck.
2606;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Ron Weasley;What the bloody hell was that all about?
2607;Harry Potter and the Prisoner of Azkaban;Hermione's Secret;Hermione Granger;Sorry, Ron, but seeing as you can't walk...
2608;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;What just happened? Where's Ron?
2609;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;7:30. Where were we at 7:30?
2610;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;I don't know. Going to Hagrid's?
2611;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;Come on. And we can't be seen.
2612;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;Hermione! Hermione! Hermione, wait. Hermione, will you please tell me what it is we're doing?
2613;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;You foul, loathsome, evil little cockroach!
2614;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;That's us.
2615;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Ron Weasley;Hermione, no! He's not worth it.
2616;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;This is not normal.
2617;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;This is a Time-Turner, Harry. McGonagall gave it to me first term. This is how I've been getting to my lessons all year.
2618;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;You mean we've gone back in time?
2619;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;Yes. Dumbledore obviously wanted us to return to this moment. Clearly, something happened he wants us to change.
2620;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;Good punch.
2621;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;Thanks. Malfoy's coming.
2622;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Vincent Crabbe;Run.
2623;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Draco Malfoy;Not a word to anyone, understood? I'm gonna get that jumped-up mudblood! Mark my words.
2624;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Hermione Granger;That felt good.
2625;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Ron Weasley;Not good, brilliant.
2626;Harry Potter and the Prisoner of Azkaban;Onlookers to the Rescue;Harry Potter;Come on. We should be at Hagrid's.
2627;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Look. Buckbeak's still alive.
2628;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Of course. Remember what Dumbledore said? If we succeed, more than one innocent life could be spared. Let's go.
2629;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Here they come. I'd better hurry.
2630;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Fudge has to see Buckbeak before we steal him. Otherwise, he'll think Hagrid set him free.
2631;Harry Potter and the Prisoner of Azkaban;Saving Lives;Ron Weasley;Scabbers, you're alive!
2632;Harry Potter and the Prisoner of Azkaban;Saving Lives;Rubeus Hagrid;Keep a closer eye on your pet, Ron.
2633;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;That's Pettigrew.
2634;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Harry, you can't.
2635;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;He betrayed my parents. You don't expect me to sit here.
2636;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Yes, and you must! Harry, you're in Hagrid's hut now. If you just go bursting in, you'll think you've gone mad. Awful things happen to wizards who meddle with time. We can't be seen.
2637;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Fudge is coming. And we aren't leaving? Why aren't we leaving?
2638;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Are you mad?
2639;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Ow!
2640;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Ow! That hurt!
2641;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Sorry. We're coming out the back door. Go!
2642;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Is that really what my hair looks like from the back?
2643;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;What?
2644;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;I thought I just saw... Never mind.
2645;Harry Potter and the Prisoner of Azkaban;Saving Lives;Ron Weasley;Let's go.
2646;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Okay, go, Harry. Go!
2647;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Get away. Get off.
2648;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Minister, I really think I should sign as well.
2649;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Yes, very well. Perhaps it would be...
2650;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Okay, Buckbeak. Come quickly. Come with us now. Come on.
2651;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Keep trying. Come on. Quickly. Buckbeak. Okay? Quickly. Hurry up. Okay?
2652;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Your name only.
2653;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;It's such a very long name...
2654;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Hurry up now, Buckbeak, okay? Come on. Come on, Buckbeak. Come and get the nice dead ferret. Come on. It's here. Come on, Beaky.
2655;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Here we are, minister. Follow me. Now, look there.
2656;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Where?
2657;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Look beyond the rocks.
2658;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;What am I supposed to see?
2659;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Professor Dippet had that ling planted when he was headmaster.
2660;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Oh, yes. Indeed, indeed.
2661;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;And all the strawberries, you see?.
2662;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Come on, Buckbeak. Come on.
2663;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;I see no strawberries.
2664;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Over there.
2665;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Where?
2666;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Over there.
2667;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;This way.
2668;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Let's get this over, please.
2669;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;All right.
2670;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;But where is it? I saw the beast, just now. Not a moment ago!
2671;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;How extraordinary.
2672;Harry Potter and the Prisoner of Azkaban;Saving Lives;Rubeus Hagrid;Buckbeak.
2673;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Come now, Dumbledore. Someone's obviously released him.
2674;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Hagrid?
2675;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;Buckbeak.
2676;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;I don't think the minister's suggesting you had anything to do with this. How could you? You've been with us all the time.
2677;Harry Potter and the Prisoner of Azkaban;Saving Lives;Cornelius Fudge;Right. Well, well. We must search the grounds.
2678;Harry Potter and the Prisoner of Azkaban;Saving Lives;Albus Dumbledore;Well, search the skies, if you must, minister. Meanwhile, I'd like a nice cup of tea or a large brandy. Oh, executioner, your services are no longer required. Thank you.
2679;Harry Potter and the Prisoner of Azkaban;Saving Lives;Rubeus Hagrid;You'll find no small glasses in this house, professor.
2680;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;Come on. This way. This way, now. Now what?
2681;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;We save Sirius.
2682;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;How?
2683;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;No idea. Look. It's Lupin.
2684;Harry Potter and the Prisoner of Azkaban;Saving Lives;Remus Lupin;Immobulus!
2685;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;And Snape's coming.
2686;Harry Potter and the Prisoner of Azkaban;Saving Lives;Harry Potter;And now we wait.
2687;Harry Potter and the Prisoner of Azkaban;Saving Lives;Hermione Granger;And now we wait.
2688;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Hermione Granger;At least someone's enjoying himself.
2689;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Harry Potter;Yeah. Hermione?
2690;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Hermione Granger;Yeah?
2691;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Harry Potter;Before, down by the lake, when I was with Sirius... I did see someone. That someone made the dementors go away.
2692;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Hermione Granger;With a Patronus. I heard Snape telling Dumbledore. According to him... only a really powerful wizard could have conjured it.
2693;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Harry Potter;It was my dad. My dad conjured the Patronus.
2694;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Hermione Granger;Harry, but your dad's... Dead. I know. I'm just telling you what I saw.
2695;Harry Potter and the Prisoner of Azkaban;Truly Seen, Truly Free;Hermione Granger;Here we come.
