moviechrono_id;"movie,""chapter"",""character"",""dialog"""
196;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Sybill Trelawney"",""Look at the cup. Tell me what you see."""
197;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Ron Weasley"",""Oh, yeah. Um... Well, Harry's got sort of a wonky cross. That's trials and suffering. And that there could be the sun and that's happiness. So... you're gonna suffer, but you're gonna be... happy about it."""
198;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Sybill Trelawney"",""Give me the cup. Oh, my dear boy. My dear... you have the Grim."""
199;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Other"",""The Grin? What's the Grin? Not the Grin, you idiot. The Grim. Taking form of a giant spectral dog. It's among the darkest omens in our world. It's an omen... of death."""
200;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Ron Weasley"",""You don't think that Grim thing's got anything to do with Sirius Black?"""
201;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Hermione Granger"",""Oh, honestly, Ron. If you ask me, Divination's a woolly discipline. Now, Ancient Runes, that's a fascinating subject."""
202;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Ron Weasley"",""Ancient Runes? Exactly how many classes are you taking?"""
203;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Hermione Granger"",""A fair few."""
204;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Ron Weasley"",""Hang on. That's not possible. Ancient Runes is in the same time as Divination. You have to be in two classes at once."""
205;"Harry Potter and the Prisoner of Azkaban,""Tea Leaves"",""Hermione Granger"",""Don't be silly Ron. How could anyone be in two classes at once? Broaden your minds. Use your Inner Eye to see the future!."""
206;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""That's it. Come on, now. Come closer. Less talking, if you don't mind. I got a real treat for you today. A great lesson. So follow me. Right, you lot. Less chattering. Form a group over there. And open your books to page 49."""
207;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""Exactly how do we do that?"""
208;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Just stroke the spine, of course. Goodness me."""
209;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""Don't be such a wimp, Longbottom."""
210;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Neville Longbottom"",""I'm okay. Okay."""
211;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Hermione Granger"",""I think they're funny."""
212;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""Oh, yeah. Terribly funny. Really Witty. God, this place has gone to the dogs. Wait until Father hears Dumbledore's got this oaf teaching classes."""
213;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Harry Potter"",""Shut up, Malfoy."""
214;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""D-Dementor! Dementor!"""
215;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Hermione Granger"",""Just ignore him."""
216;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Ron Weasley"",""You're supposed to stroke it."""
217;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Neville Longbottom"",""Yeah."""
218;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Isn't he beautiful? Say hello to Buckbeak."""
219;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Ron Weasley"",""Hagrid, exactly what is that?"""
220;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""That, Ron, is a hippogriff. First thing you wanna know about hippogriffs is that they're very proud creatures. Very easily offended. You do not want to insult a hippogriff. It may just be the last thing you ever do. Now, who'd like to come and say hello? Well done, Harry. Well done. Come on now. Now... you have to let him make the first move. It's only polite. So... step up. Give him a nice bow. Then you wait and see if he bows back. If he does, you can go and touch him. If not... Well, we'll get to that later. Just make your bow. Nice and low. Back off, Harry. Back off. Keep still. Keep still. Well done, Harry. Well done. Here, you big brute, you. Right. I think you can go and pat him now. Go on. Don't be shy. Nice and slow, now. Nice and slow. Slow. Not so fast, Harry. Slow down, Harry. That's it... Nice and slow. Now let him come to you. Slowly, now, slowly, slowly... That's it... Yes! Well done! Well done, Harry, well done! I think he may let you ride him now."""
221;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Harry Potter"",""What?"""
222;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Come on."""
223;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Harry Potter"",""Hey, hey, hey!"""
224;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Put you over here, just behind the wing joint. Don't pull out any of his feathers, because he won't thank you for that. Well done, Harry, and well done, Buckbeak."""
225;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Ron Weasley"",""That was wicked, Harry!"""
226;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""Oh, please."""
227;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Well done, well done. How am I doing me first day?"""
228;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Harry Potter"",""Brilliant, professor."""
229;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""Yes you're not dangerous at all, are you, you great ugly brute!"""
230;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Malfoy, no... No! Buckbeak! Whoa, whoa, whoa... Whoa! Buckbeak! Away, you silly creature!"""
231;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""It's killed me! It's killed me!"""
232;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Calm down! It's just a scratch!"""
233;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Hermione Granger"",""Hagrid! He has to be taken to the hospital."""
234;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""I'm the teacher. I'll do it."""
235;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""Oh You're gonna regret this."""
236;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Rubeus Hagrid"",""Class dismissed!"""
237;"Harry Potter and the Prisoner of Azkaban,""Buckbeak"",""Draco Malfoy"",""You and your bloody chicken!"""
238;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Pansy Parkinson"",""Does it hurt terribly, Draco?"""
239;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Draco Malfoy"",""It comes and it goes. Still, I consider myself lucky. Madam Pomfrey said another minute and I could've lost my arm. I couldn't do homework for weeks."""
240;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Ron Weasley"",""Listen to the idiot. He's really laying it on thick, isn't he?"""
241;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Harry Potter"",""At least Hagrid didn't get fired."""
242;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Hermione Granger"",""Yeah but I heard Draco's father's furious. We haven't heard the end of this."""
243;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Seamus Finnigan"",""He's been sighted! He's been sighted!"""
244;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Ron Weasley"",""Who?"""
245;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Seamus Finnigan"",""Sirius Black!"""
246;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Hermione Granger"",""Dufftown? That's not far from here."""
247;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Other"",""You don't think he'd come to Hogwarts, do you? With dementors at every entrance?"""
248;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Seamus Finnigan"",""Dementors? He's already slipped past them once. Who's to say he won't do it again?"""
249;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Other"",""That's right. Black could be anywhere. It's like trying to catch smoke. Like trying to catch smoke with your bare hands."""
250;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Intriguing, isn't it? Would anyone like to venture a guess... as to what is inside?"""
251;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Dean Thomas"",""That's a boggart, that is."""
252;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Very good, Mr. Thomas. Now, can anybody tell me what a boggart looks like?"""
253;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Hermione Granger"",""No one knows."""
254;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Ron Weasley"",""When did she get here?"""
255;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Hermione Granger"",""Boggarts are shape-shifters. They take the shape of whatever a particular person fears the most. That's what makes them so..."""
256;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""So terrifying, yes, yes, yes... Luckily, a very simple charm exists to repel a boggart. Let's practice it now. Without wands, please. After me. Riddikulus!"""
257;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""All"",""Riddikulus!"""
258;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Very good. A little louder and very clear. Listen: Riddikulus!"""
259;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""All"",""Riddikulus!"""
260;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Draco Malfoy"",""This class is ridiculous."""
261;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Very good. So much for the easy part. You see, the incantation alone is not enough. What really finishes a boggart is laughter. You need to force it to assume a shape you find truly amusing. Let me explain. Uh... Neville, would you join me, please? Come on, don't be shy. Come on. Come on. Hello. Neville, what frightens you most of all?"""
262;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Neville Longbottom"",""Professor Snape."""
263;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Sorry?"""
264;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Neville Longbottom"",""Professor Snape."""
265;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Professor Snape. Yes, frightens all. And I believe you live with your grandmother."""
266;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Neville Longbottom"",""Y-Yes but I don't want that boggart to turn into her, either."""
267;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""No... it won't. I want you to picture her clothes. Only her clothes, very clearly, in your mind."""
268;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Neville Longbottom"",""She carries a red handbag..."""
269;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""We don't need to hear. As long as you see it, we'll see it. Now, when I open that wardrobe... here's what I want you to do. Excuse me. Imagine Professor Snape in your grandmother's clothes. Can you do that? Yes. Wand at the ready. One, two, three. Think, Neville, think."""
270;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Neville Longbottom"",""Riddikulus!"""
271;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Wonderful, Neville, wonderful! Incredible! Okay... to the back, Neville. Everyone, form a line! Form a line! I want everyone to picture the thing they fear the very most... and turn it into something funny. Next! Ron! Concentrate. Face your fear. Be brave! Wand at the ready, Ron, wand at the ready."""
272;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Ron Weasley"",""Riddikulus!"""
273;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""Yes! You see? Very good, very good! Marvelous! Absolutely, very, very enjoyable! Parvati! Next! Show us what you see. Keep your nerve. Steady."""
274;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Parvati Patil"",""Riddikulus!"""
275;"Harry Potter and the Prisoner of Azkaban,""Boggart in the Wardrobe"",""Remus Lupin"",""And next! Step up, step up! Wonderful, wonderful! Here! Riddikulus! Right. Sorry about that. That's enough for today. Collect your books from the back. That's the end of the lesson. Thank you! Sorry! Sorry, you can have too much of a good thing."""
276;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Minerva McGonagall"",""Now remember, these visits to Hogsmeade village are a privilege. Should your behavior reflect poorly on the school in anyway that privilege shall not be extended again. No permission form signed, no visiting the village. That's the rule, Potter."""
277;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Argus Filch"",""Those with permission, follow me. Those without, stay put."""
278;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Harry Potter"",""But professor I thought if you signed it, then I could..."""
279;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Minerva McGonagall"",""I can't. Only a parent or a guardian can sign. Since I am neither, it would be inappropriate. I'm sorry, Potter. That's my final word."""
280;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Harry Potter"",""Forget about it, guys. See you later."""
281;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Harry Potter"",""Professor, can I ask you something?"""
282;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Remus Lupin"",""You want to know why I stopped you facing that boggart, yes? I would've thought it'd be obvious. I assumed it would take the shape of Lord Voldemort."""
283;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Harry Potter"",""I did think of Voldemort at first. But then I remembered that night on the train... and the dementor."""
284;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Remus Lupin"",""I'm very impressed. That suggests what you fear the most is fear itself. This is very wise."""
285;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Harry Potter"",""Before I fainted... I heard something. A woman... screaming."""
286;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Remus Lupin"",""Dementors force us to relive our very worst memories. Our pain becomes their power."""
287;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Harry Potter"",""I think it was my mother... the night she was murdered."""
288;"Harry Potter and the Prisoner of Azkaban,""Talent for Trouble"",""Remus Lupin"",""The very first time I saw you, Harry, I recognized you immediately. Not by your scar, by your eyes. They're your mother, Lily's. Yes. Oh, yes. I knew her. Your mother was there for me at a time when no one else was. Not only was she a singularly gifted witch... she was also an uncommonly kind woman. She had a way of seeing the beauty in others... even, and perhaps most especially, when that person could not see it in themselves. And your father, James, on the other hand... he... He had a certain, shall we say, talent for trouble. A talent, rumor has it, he passed on to you. You're more like them than you know, Harry. In time, you'll come to see just how much."""
289;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Ron Weasley"",""Honeyduke's Sweetshop is brilliant, but nothing beats Zonko's Joke Shop. We never did got a chance to go to the Shrieking Shack though. You heard it's the most..."""
290;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Harry Potter"",""The most haunted building in Britain. Yeah I know. What's going on?"""
291;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Ron Weasley"",""Probably Neville forgotten the password again."""
292;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Neville Longbottom"",""Hey!."""
293;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Ron Weasley"",""Oh, you're there."""
294;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Percy Weasley"",""Let me through, please. Excuse me! I'm Head Boy! Get back, all of you. No one is to enter this dormitory until it's been searched."""
295;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Ginny Weasley"",""The Fat Lady! She's gone!"""
296;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Ron Weasley"",""Serves her right. She was a terrible singer."""
297;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Hermione Granger"",""It's not funny, Ron."""
298;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Percy Weasley"",""Keep calm, everyone. Break into fours. Back to your common room. Be quiet."""
299;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Make way."""
300;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Percy Weasley"",""The headmaster's here."""
301;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Come on, move."""
302;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Percy Weasley"",""You heard. Move!"""
303;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Mr. Filch? Round up the ghosts. Tell them to search every painting in the castle to find the Fat Lady."""
304;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Argus Filch"",""There's no need for ghosts, professor. The Fat Lady's there."""
305;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Percy Weasley"",""Mind where you're going! Slow down! You listen! I'm Head Boy! Come back here!"""
306;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Keep moving!"""
307;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Dear lady, who did this to you?"""
308;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""The Fat Lady"",""Eyes like the devil, he's got, and a soul as dark as his name. It's him, headmaster. The one they all talk about. He's here, somewhere in the castle! Sirius Black!"""
309;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Secure the castle, Mr. Filch. The rest of you, to the Great Hall."""
310;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Argus Filch"",""I've searched the Astronomy Tower and the Owlery, sir. But there's nothing there."""
311;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Ah, thank you."""
312;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Filius Flitwick"",""The third floor's clear too, sir."""
313;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Very good."""
314;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Severus Snape"",""I've done the dungeons, headmaster. No sign of Black, nor anywhere else in the castle."""
315;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""I didn't really expect him to linger."""
316;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Severus Snape"",""Remarkable feat, don't you think? To enter Hogwarts Castle on one's own... completely undetected?"""
317;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Quite remarkable, yes."""
318;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Severus Snape"",""Any theories on how he managed it?"""
319;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Many. Each as unlikely as the next."""
320;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Severus Snape"",""You may recall... prior to the start of term I expressed concerns... about your appointment of Professor..."""
321;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Not a single professor inside this castle would help Sirius Black enter it. I'm quite convinced the castle is safe... and I'm more than willing to send the students back to their houses."""
322;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Severus Snape"",""What about Potter? Should he be warned?"""
323;"Harry Potter and the Prisoner of Azkaban,""Flight of the Fat Lady"",""Albus Dumbledore"",""Perhaps. But for now, let him sleep. For in dreams, we enter a world that's entirely our own. Let them swim in the deepest ocean or glide over the highest cloud."""
324;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""Turn to page 394."""
325;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Harry Potter"",""Excuse me, sir. Where's Professor Lupin?"""
326;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""That's not really your concern, is it, Potter? Suffice it to say your professor finds himself incapable of teaching... at the present time. Turn to page 394."""
327;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Ron Weasley"",""Werewolves?"""
328;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Hermione Granger"",""But sir, we just learned about red caps and hinkypunks. We're not meant to start that for weeks."""
329;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""Quiet."""
330;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Ron Weasley"",""When did she come in? Did you see her come in?"""
331;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""Now, which one of you can tell me the difference... between an Animagus and a werewolf? No one? How disappointing."""
332;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Hermione Granger"",""Please, sir. An Animagus is a wizard who elects to turn into an animal. A werewolf has no choice. With each full moon, when he transforms, he no longer remembers who he is. He'd kill his best friend if he crossed his path. Furthermore, the werewolf only responds to the call of its own kind."""
333;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""Thank you, Mr. Malfoy. That's the second time... you've spoken out of turn, Miss Granger. Are you incapable of restraining yourself... or do you take pride in being an insufferable know-it-all?"""
334;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Ron Weasley"",""He's got a point, you know."""
335;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""Five points from Gryffindor. As an antidote to your ignorance, and on my desk, by Monday morning... two rolls of parchment on the werewolf, with emphasis... on recognizing it."""
336;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Harry Potter"",""Sir, it's Quidditch tomorrow."""
337;"Harry Potter and the Prisoner of Azkaban,""Substitute Teacher"",""Severus Snape"",""Then I suggest you take extra care, Mr. Potter. Loss of limb will not excuse you. Page 394. The term werewolf... is a contraction of the Anglo-Saxon word were... which means man, and wolf. Werewolf, man-wolf. There are several ways to become a werewolf. They include being given the power of shape-shifting... being bitten by a werewolf..."""
338;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Hermione Granger"",""Go, Harry! Go, Harry!"""
339;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Albus Dumbledore"",""Arresto momentum!"""
340;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Ron Weasley"",""He looks a bit peaky, doesn't he?"""
341;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Fred Weasley"",""Peaky? What do you expect? He fell over 100 feet."""
342;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""George Weasley"",""Yeah, come on Ron, let's walk you off the astronomy tower and see what you look like."""
343;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""Probably a right sight better than he normally does."""
344;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Hermione Granger"",""How are you feeling?"""
345;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""Oh, brilliant."""
346;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Fred Weasley"",""You gave us a right good scare there, mate."""
347;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""What happened?"""
348;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Ron Weasley"",""Well, you fell off your broom."""
349;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""Really? I meant the match. Who won?"""
350;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Hermione Granger"",""Umm... no one blames you, Harry. The dementors aren't supposed to come inside the grounds. Dumbledore's furious. As soon as he saved you, he sent them off."""
351;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Ron Weasley"",""There's something else you should know too. When you fell, your broom sort of blew into the Whomping Willow, and... Well..."""
352;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Remus Lupin"",""I'm sorry to hear about your broomstick. Is there no chance of fixing it?"""
353;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""No. Professor, why do the dementors affect me so? I mean, more than everyone else?"""
354;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Remus Lupin"",""Listen. Dementors are amongst the foulest creatures to walk this earth. They feed on every good feeling, every happy memory... until a person is left with absolutely nothing but his worst experiences. You are not weak, Harry. The dementors affect you most because there are true horrors in your past. Horrors your classmates can scarcely imagine. You have nothing to be ashamed of."""
355;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""I'm scared, professor."""
356;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Remus Lupin"",""Well I'd consider you a fool if you weren't."""
357;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""I need to know how to fight them. You could teach me. You made that dementor on the train go away."""
358;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Remus Lupin"",""There was only one that night."""
359;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Harry Potter"",""But you made it go away."""
360;"Harry Potter and the Prisoner of Azkaban,""Grim Defeat"",""Remus Lupin"",""I don't pretend to be an expert, Harry. But as the dementors seem to have developed a particular interest in you... perhaps I should teach you. But after the holidays. For now, I need to rest."""
361;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Argus Filch"",""Last call for Hogsmeade! Come on, now!"""
362;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""Guys, let me go."""
363;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Clever, Harry."""
364;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""But not clever enough. Besides, we've got a better way."""
365;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""I'm trying to get to Hogsmeade."""
366;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""We know. Don't worry. We'll get you there. We'll show you a quicker way. If you pipe down."""
367;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""We know. Don't worry. We'll get you there. We'll show you a quicker way. If you pipe down."""
368;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Oh. Bless him."""
369;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""Let me go! Come on, guys. Don't..."""
370;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Now, Harry."""
371;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""Come and join the big boys."""
372;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""Come and join the big boys."""
373;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""What are you doing?!"""
374;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Harry Potter"",""What's this rubbish?"""
375;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""What's this rubbish? he says. That there it's the secret to our success."""
376;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""George Weasley"",""It's a wrench giving it to you believe me. But we've decided your needs are greater than ours."""
377;"Harry Potter and the Prisoner of Azkaban,""The Marauder's Map"",""Fred Weasley"",""George, if you will."""
