moviechrono_id;"movie,""chapter"",""character"",""dialog"""
411;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""Brilliant.  Look for my owl. Good to see you, Wallenby."""
412;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""What're you playing at?"""
413;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""Dumbledore asked me to... get to know him."""
414;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Get to know him?"""
415;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask."""
416;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Um... You've got a little..."""
417;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Bit worried about her.  Did you hear that rubbish she was talking back in the pub?  Her and me snogging.  Ha.  As if..."""
418;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Leanne"",""Katie.  You don't know what it could be!"""
419;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""What's up?"""
420;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Leanne"",""I warned her!  I warned her not to touch it!"""
421;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Harry, she's swallowing her tongue --"""
422;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""I'll get someone --"""
423;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""There's no time!"""
424;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""Get back!  All o' yeh!"""
425;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""Now, now.  Now, now..."""
426;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""Don' go touchin' tha' but by the wrappin's.  Unnerstan'?"""
427;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""You're sure Katie did not have this in her possession when she entered the Three Broomsticks, Leanne?"""
428;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Leanne"",""It's like I said.  She went to the loo and when she came back she had the package.  She said it was important she deliver it."""
429;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""Did she say to whom?"""
430;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""All right, Leanne.  You may go. Why is it always you three?  Hm? When something happens?"""
431;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Believe me, Professor, I've been asking myself the same question for six years."""
432;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""Severus. Is this it?"""
433;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Severus Snape"",""What do you think?"""
434;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Severus Snape"",""I think Miss Bell is lucky to be alive."""
435;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly."""
436;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""Yes.  She was cursed."""
437;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""It was Malfoy."""
438;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""That's a very serious accusation, Potter."""
439;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Severus Snape"",""Indeed.  Your evidence?"""
440;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""I... just... know."""
441;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Severus Snape"",""You... just... know.  Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing.  How grand it must be to be the Chosen One."""
442;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Minerva McGonagall"",""I suggest you return to your dormitory.  All of you."""
443;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""What do you suppose Dean sees in her?  Ginny."""
444;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""What does she see in him?"""
445;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Dean?  He's brilliant."""
446;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""You called him a slick git not five hours ago."""
447;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Yeah, well, he was running his hands all over my sister, wasn't he?  Something snaps.  You've got to hate him.  You know, on principle."""
448;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""I suppose."""
449;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""So what is it?  He sees in her?"""
450;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""I don't know.  She's smart. Funny.  Attractive..."""
451;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Attractive?"""
452;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""You know.  She's... got nice skin."""
453;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Skin?  You're saying Dean's dating my sister because of her skin?"""
454;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""Well, no.  I mean... I'm just saying it could be a contributing factor."""
455;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Hermione's got nice skin. Wouldn't you say?  As skin goes, I mean."""
456;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""I've never really thought about it.  But I suppose, yeah.  Very nice."""
457;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""I think I'll be going to sleep now."""
458;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Right."""
459;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""To Hogwarts' best and brightest!"""
460;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Cormac McLaggen"",""Here, here!"""
461;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Neville Longbottom"",""Which one do I use for the soup?"""
462;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""So tell me, Cormac.  See much of your Uncle Tiberius these days?"""
463;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Cormac McLaggen"",""Yes, sir.  In fact, I'm meant to go hunting with him and the Minister for Magic over holiday."""
464;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Well, be sure to give them both my best.  What about your uncle, Belby?  Working on anything new? For those of you who don't know, Marcus' uncle invented the Wolfsbane Potion."""
465;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Marcus Belby"",""Dunno.  He and me dad don't get on. Probably because Dad thinks potions are rubbish.  Says the only potion worth having is a stiff one at the end of the --"""
466;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""And you, Miss Granger?  What is it your family does in the Muggle world?"""
467;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Hermione Granger"",""My parents are dentists.  They tend to people's teeth."""
468;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Fascinating.  And is that considered a dangerous profession?"""
469;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Hermione Granger"",""No.  Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches."""
470;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Miss Weasley!  Come in, come in."""
471;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Ginny Weasley"",""Sorry, I'm not ordinarily late --"""
472;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""No matter.  You'll be just in time for dessert.  That is -- if Belby leaves you any."""
473;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Hermione Granger"",""Look at her eyes.  They've been fighting again.  Her and Dean."""
474;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""What?"""
475;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Hermione Granger"",""Nothing."""
476;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Thank you, one and all, for a most stimulating evening.  We'll have to do it again."""
477;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Oh.  Potter."""
478;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""Sorry, sir, I was just admiring your hourglass."""
479;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Ah, yes.  A most intriguing object.  The sands run in accordance to the quality of the conversation.  When it is stimulating, the sands run slow. When it is not..."""
480;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""I think I'll be going."""
481;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Nonsense.  You have nothing to fear, m'boy.  As for some of your classmates, well, let's just say, they're unlikely to make the shelf."""
482;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""The shelf, sir?"""
483;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Anyone who aspires to be anyone hopes to end up here.  Then again... you are already someone aren't you, Harry?"""
484;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""I don't really know how to answer that, sir."""
485;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Your mother was modest too.  Your father not so much.  As you can see, he did not make the shelf."""
486;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""Did Voldemort ever make the shelf, sir?"""
487;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""You knew him, didn't you, sir? Tom Riddle.  You were his teacher."""
488;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Mr. Riddle had many teachers while here at Hogwarts."""
489;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""What was he like?"""
490;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Harry Potter"",""I'm sorry, sir.  Forgive me.  He killed my parents, you see..."""
491;"Harry Potter and the Half-Blood Prince,""Slug Club"",""Horace Slughorn"",""Of course.  It's only natural that you should want to know more.  I'm afraid I must disappoint you, Harry.  When I first met young Mr. Riddle, he was simply a quiet, albeit brilliant, boy committed to becoming a first-rate wizard.  Not unlike the others I've known.  In fact, not unlike... you.  If the monster existed, it was buried deep within."""
492;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Neville Longbottom"",""Good luck, eh, Ron?"""
493;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Seamus Finnigan"",""Counting on you, Ron.  I've two Galleons on Gryffindor."""
494;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""So.  How was it?"""
495;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""How was what?"""
496;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""Your dinner party."""
497;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""Dead boring.  Though I think Harry enjoyed dessert."""
498;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""Ol' Sluggy's having a Christmas do, you know.  And we're meant to bring someone..."""
499;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""I expect you'll be going with McLaggen.  Isn't he a member of the Slug Club?"""
500;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""Actually, I was going to ask you."""
501;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""Really?"""
502;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""Really.  But seeing as you have such a distaste for the idea --"""
503;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Lavender Brown"",""Good luck today, Ron!  I know you'll be brilliant!"""
504;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""I'm resigning.  After today's match.  McLaggen can have my spot."""
505;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Harry Potter"",""Have it your way.  Juice?"""
506;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""Sure..."""
507;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Luna Lovegood"",""Hello, everyone.  You look dreadful, Ron."""
508;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Luna Lovegood"",""Is that why you just put something in his cup.  Is it a tonic?"""
509;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""Don't drink that, Ron!"""
510;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""You could be expelled for that."""
511;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Harry Potter"",""Dunno what you're talking about."""
512;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ron Weasley"",""C'mon, Harry.  We've got a game to win."""
513;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Ginny Weasley"",""What's gotten into him?"""
514;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Dean Thomas"",""Ginny!  Let's go!"""
515;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Students"",""Weasley!  Weasley!  Weasley!"""
516;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""Ron seems to be enjoying himself."""
517;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Harry Potter"",""Yep.  Apparently it's his lucky day."""
518;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""You shouldn't have done it, Harry."""
519;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Harry Potter"",""Yeah.  I suppose I could've just used, I dunno... a Confundus charm?"""
520;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""That was different.  It was tryouts.  This was an actual match --"""
521;"Harry Potter and the Half-Blood Prince,""Felix Felicis"",""Hermione Granger"",""You didn't put it in? Ron only thought you did?"""
522;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""Charms spell.  Just practicing."""
523;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""Ah.  Well... they're really good."""
524;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""How does it feel, Harry?  When you see Dean with Ginny? I know, Harry.  You're my best friend.  I see how you look at her."""
525;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Lavender Brown"",""Oops.  I think this room's taken."""
526;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Ron Weasley"",""What's with the birds?"""
527;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""Oppugno!"""
528;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""It feels like this."""
529;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Ron Weasley"",""Look, I can't help it if she's got her knickers in a twist.  What Lav and I have -- well, let's just say there was no stopping it.  It's chemical.  Will it last?  Who knows?  Point is, I'm a free agent."""
530;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""He's at perfect liberty to kiss whomever he likes.  I really couldn't care less.  Was I under the impression that he and I would be attending Slughorn's Christmas party together?  Yes.  Of course, now, given the circumstances, I've had to make other arrangements."""
531;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""Have you?"""
532;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""Yes.  Why?"""
533;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""I just thought, you know, since neither one of us can take who we'd really like... maybe we'd go together.  As friends."""
534;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""Why didn't I think of that?"""
535;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""So who are you taking?"""
536;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""Um... it's a surprise.  Besides, it's you we need to worry about. And you can't pick just anyone. See that girl over there.  That's Romilda Vane.  Rumor has it she's trying to slip you a love potion."""
537;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""Really...?"""
538;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Hermione Granger"",""Hey! She's only interested in you because she thinks you're the Chosen One.  You know that, right?"""
539;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""But I am the Chosen One."""
540;"Harry Potter and the Half-Blood Prince,""How It Feels"",""Harry Potter"",""Okay.  Kidding.  I'll just ask someone I like.  Someone cool."""
541;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Luna Lovegood"",""I've never been to this part of the castle.  At least not while awake.  I sleepwalk, you see. It's why I wear shoes to bed."""
542;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Horace Slughorn"",""Someone has taken a BITE out of it. Thank you, Adrian! One of mine.  Class of '78.  I had hoped for more out of him, but at least the pictures are in focus. Oh my!  Excuse me, Harry.  I must greet the new Minister of Magical Transportation.  Class of '67. Mingle, m'boy!  Mingle!  We're all friends here.  And we run the world."""
543;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Neville Longbottom"",""Drink?"""
544;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""Neville...?"""
545;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Neville Longbottom"",""I didn't make the cut for the Slug Club.  It's okay.  He's got Belby handing out towels in the loo."""
546;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Eldred Worple"",""Lovegood, did you say?  I once encountered a seriously unbalanced man by that name at a book signing.  Claimed to run a magazine..."""
547;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""What're you doing?"""
548;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""And what's happened to you?"""
549;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Hermione Granger"",""Hm?  Oh, I've just escaped -- I mean, left Cormac.  Under the mistletoe."""
550;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""Cormac!  That's who you invited!"""
551;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Hermione Granger"",""I thought it would annoy Ron most. But he's a menace.  He's got more tentacles than a Snarfalump plant."""
552;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Waiter"",""Dragon tartar?"""
553;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Hermione Granger"",""No thank you."""
554;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Waiter"",""Just as well.  They give one horribly bad breath."""
555;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Hermione Granger"",""On second thought -- maybe it'll keep Cormac at bay.  Oh no, here he comes!"""
556;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""I think she went to powder her nose."""
557;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Cormac McLaggen"",""Slippery little minx, your friend. Likes to work her mouth too, doesn't she?  Yak yak yak. What is this I'm eating, by the way?"""
558;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""Dragon balls."""
559;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""What's going on back here?"""
560;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""You've just bought yourself a month's detention, McLaggen."""
561;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""Not so quick, Potter."""
562;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""I think I should rejoin the party, sir.  My date..."""
563;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""... can surely survive your absence for another minute or two."""
564;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""Besides, I only wish to convey a message."""
565;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""A message...?"""
566;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""From Professor Dumbledore.  He asked that I give you his best and that he hopes you enjoy your holiday.  You see, he's traveling and won't return until term resumes."""
567;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Harry Potter"",""Traveling?  Where?"""
568;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Draco Malfoy"",""Take your hands off me,  you filthy squib!"""
569;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Argus Filch"",""Professor Slughorn, sir!  I've just discovered this boy lurking in an upstairs corridor.  He claims to have been invited to your party."""
570;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Draco Malfoy"",""Okay, okay, I was gate-crashing. Happy?"""
571;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""I'll escort him out."""
572;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Draco Malfoy"",""Certainly... Professor."""
573;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Draco Malfoy"",""Maybe I did hex that Bell girl. Maybe I didn't.  What's it to you?"""
574;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""I swore to protect you.  I made the Unbreakable Vow --"""
575;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Draco Malfoy"",""I don't need protection.  I was chosen for this!  Out of all others.  Me!  And I won't fail him."""
576;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Severus Snape"",""You're afraid, Draco.  You attempt to conceal it, but it's obvious. Let me assist you --"""
577;"Harry Potter and the Half-Blood Prince,""Free Agents"",""Draco Malfoy"",""No!  I was chosen.  This is my moment!"""
578;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Ron Weasley"",""Unbreakable Vow.  You're sure that's what Snape said."""
579;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Harry Potter"",""Positive.  Why?"""
580;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Ron Weasley"",""It's just, well, you can't break an Unbreakable Vow."""
581;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Harry Potter"",""I'd worked that much out for myself, funnily enough."""
582;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Ron Weasley"",""No, you don't understand -- Oh, bloody hell..."""
583;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Harry Potter"",""Lovely."""
584;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Ron Weasley"",""All she wants to do is snog me. My lips are getting chapped. Look."""
585;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Harry Potter"",""I'll take your word for it."""
586;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Harry Potter"",""So what happens?  If you break an Unbreakable Vow?"""
587;"Harry Potter and the Half-Blood Prince,""The Unbreakable Vow"",""Ron Weasley"",""You die."""
588;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Molly Weasley"",""Eat up, eat up, everyone!  There's more to come!"""
589;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""Draco's plotting something, I know it, something to do with Voldemort.  He's been given a task or a mission -- and Snape was offering to help."""
590;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Remus Lupin"",""Voldemort has chosen Draco Malfoy for a mission?"""
591;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""I know it sounds mad --"""
592;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Remus Lupin"",""Has it occurred to you, Harry, that Snape was simply pretending to offer Draco help so that he could find out what he's up to?"""
593;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""That's not what it sounded like."""
594;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Nymphadora Tonks"",""Perhaps Harry's right, Remus.  To make an Unbreakable Vow, after all --"""
595;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Remus Lupin"",""It comes down to whether or not you trust Dumbledore's judgement. He trusts Snape.  Therefore, I do."""
596;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""But Dumbledore can make mistakes. He's said it himself --"""
597;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Remus Lupin"",""You're blinded by hatred."""
598;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""I'm not --"""
599;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Remus Lupin"",""You are!  People are disappearing, Harry.  Daily.  We can only put our trust in a handful of people. If we start fighting amongst ourselves, we're doomed."""
600;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Ginny Weasley"",""Open up, you."""
601;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Ginny Weasley"",""Don't trust me?"""
602;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""It's good."""
603;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Ginny Weasley"",""'Course 'tis.  Made them myself."""
604;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""You'll have to forgive Remus.  It takes its toll -- his condition."""
605;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""Are you alright, Mr. Weasley?"""
606;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""We're being followed, all of us. Molly doesn't leave the house most days.  It's not been easy."""
607;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""Did you get my owl?"""
608;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""Yes, but I thought it best if I replied in person.  If Dumbledore's traveling, it's news to the Ministry.  But perhaps that's the way Dumbledore wants it.  As for Draco Malfoy -- I know a bit more."""
609;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""Go on."""
610;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""I sent an agent to Borgin & Burkes.  From what you describe, I think what you and Ron saw at the end of the summer -- the object that Draco seemed so interested in -- was a Vanishing Cabinet."""
611;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""A Vanishing Cabinet?"""
612;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""They were all the rage when Voldemort first rose to power. You can imagine the appeal. Should the Death Eaters come calling, one needed only slip inside and disappear for an hour or two.  But they're tricky contraptions.  Require a tremendous amount of looking after.  Eventually they fell out of favor."""
613;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Harry Potter"",""What happened to it?  The one at Borgin & Burkes?"""
614;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""Nothing.  It's still there."""
615;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Arthur Weasley"",""Harry.  You know, I went through all this before -- the last time around.  Times like these -- dark times -- do funny things to people.  It can bring them together and it can tear them apart.  Things... speed up.  It's what happens when you don't know if today will be your last."""
616;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Nymphadora Tonks"",""It was delicious, Molly.  Really."""
617;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Molly Weasley"",""You're sure you won't stay?"""
618;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Nymphadora Tonks"",""No, we should go. The first night of the cycle is always the worst --"""
619;"Harry Potter and the Half-Blood Prince,""Death Eaters Attack"",""Molly Weasley"",""Remus...?"""
